file_name,class_id,confidence,point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y
064442001.png,16,0.9975061,1139.0462646484375,179.823974609375,1430.3563232421875,179.823974609375,1430.3563232421875,496.5118103027344,1139.0462646484375,496.5118103027344
064442001.png,32,0.9832848,1139.533203125,179.56588745117188,1430.528076171875,179.56588745117188,1430.528076171875,496.4994812011719,1139.533203125,496.4994812011719
064442001.png,14,0.070560254,1139.92138671875,179.7572479248047,1430.486083984375,179.7572479248047,1430.486083984375,496.29473876953125,1139.92138671875,496.29473876953125
064507368.png,32,0.836371,495.1434631347656,124.45386505126953,755.9247436523438,124.45386505126953,755.9247436523438,418.5890197753906,495.1434631347656,418.5890197753906
064507368.png,29,0.8071158,494.7717590332031,124.39086151123047,755.9618530273438,124.39086151123047,755.9618530273438,418.5289611816406,494.7717590332031,418.5289611816406
064507368.png,20,0.7057663,494.9627990722656,124.67485809326172,756.2129516601562,124.67485809326172,756.2129516601562,418.2175598144531,494.9627990722656,418.2175598144531
064507368.png,33,0.6569357,494.4330139160156,124.82576751708984,755.58349609375,124.82576751708984,755.58349609375,419.19952392578125,494.4330139160156,419.19952392578125
064507368.png,26,0.4951183,494.9627990722656,124.67485809326172,756.2129516601562,124.67485809326172,756.2129516601562,418.2175598144531,494.9627990722656,418.2175598144531
064507368.png,16,0.4702004,494.9627990722656,124.67485809326172,756.2129516601562,124.67485809326172,756.2129516601562,418.2175598144531,494.9627990722656,418.2175598144531
064507368.png,8,0.2686838,494.4330139160156,124.82576751708984,755.58349609375,124.82576751708984,755.58349609375,419.19952392578125,494.4330139160156,419.19952392578125
064507368.png,31,0.2618321,494.8582763671875,124.65264892578125,755.6209106445312,124.65264892578125,755.6209106445312,418.8262939453125,494.8582763671875,418.8262939453125
064507368.png,30,0.09300818,495.42413330078125,124.41001892089844,756.285400390625,124.41001892089844,756.285400390625,418.18658447265625,495.42413330078125,418.18658447265625
065131036.png,3,0.9739204,1110.0240478515625,56.24881362915039,1360.442138671875,56.24881362915039,1360.442138671875,315.3600158691406,1110.0240478515625,315.3600158691406
