file_name,class_id,confidence,point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y
110107039.png,0,0.5343944430351257,777.0997924804688,192.44732666015625,1024.1494140625,192.44732666015625,1024.1494140625,423.65191650390625,777.0997924804688,423.65191650390625
110107039.png,11,0.46837446093559265,777.2652587890625,191.13209533691406,1023.9329223632812,191.13209533691406,1023.9329223632812,422.98529052734375,777.2652587890625,422.98529052734375
110107039.png,15,0.33982205390930176,777.0997924804688,192.44732666015625,1024.1494140625,192.44732666015625,1024.1494140625,423.65191650390625,777.0997924804688,423.65191650390625
110107039.png,1,0.2627601623535156,776.7117919921875,189.41946411132812,1023.2503662109375,189.41946411132812,1023.2503662109375,422.67535400390625,776.7117919921875,422.67535400390625
110107039.png,7,0.20157235860824585,785.1062622070312,197.4745330810547,1024.8759765625,197.4745330810547,1024.8759765625,419.55316162109375,785.1062622070312,419.55316162109375
110107039.png,13,0.19068555533885956,776.3948974609375,192.4221954345703,1020.8953857421875,192.4221954345703,1020.8953857421875,422.91510009765625,776.3948974609375,422.91510009765625
110107039.png,18,0.17434632778167725,1367.224853515625,1014.0648193359375,1545.2900390625,1014.0648193359375,1545.2900390625,1091.990966796875,1367.224853515625,1091.990966796875
125510237.png,5,0.9614229202270508,453.2296142578125,186.22103881835938,698.5686645507812,186.22103881835938,698.5686645507812,431.8011474609375,453.2296142578125,431.8011474609375
125510237.png,6,0.2383711338043213,506.1036071777344,0.11011934280395508,1063.1083984375,0.11011934280395508,1063.1083984375,50.979801177978516,506.1036071777344,50.979801177978516
125510237.png,17,0.22019682824611664,491.8737487792969,0.0767526626586914,1027.816650390625,0.0767526626586914,1027.816650390625,50.24618911743164,491.8737487792969,50.24618911743164
125510237.png,5,0.2129807472229004,171.64291381835938,520.2138671875,265.89630126953125,520.2138671875,265.89630126953125,676.6632690429688,171.64291381835938,676.6632690429688
125510237.png,7,0.19451797008514404,491.8737487792969,0.0767526626586914,1027.816650390625,0.0767526626586914,1027.816650390625,50.24618911743164,491.8737487792969,50.24618911743164
125510237.png,12,0.1908331960439682,169.3551025390625,523.3074340820312,264.73406982421875,523.3074340820312,264.73406982421875,674.162109375,169.3551025390625,674.162109375
125510237.png,10,0.1831689327955246,1423.56201171875,1005.7896728515625,1584.531494140625,1005.7896728515625,1584.531494140625,1062.145263671875,1423.56201171875,1062.145263671875
111135343.png,27,0.5572413802146912,596.47265625,28.643314361572266,783.762451171875,28.643314361572266,783.762451171875,284.01605224609375,596.47265625,284.01605224609375
111135343.png,1,0.5248043537139893,1077.65087890625,104.11849975585938,1325.392578125,104.11849975585938,1325.392578125,331.1488037109375,1077.65087890625,331.1488037109375
111135343.png,22,0.3667892813682556,594.1929931640625,29.538597106933594,783.9223022460938,29.538597106933594,783.9223022460938,284.64520263671875,594.1929931640625,284.64520263671875
111135343.png,17,0.3016826808452606,394.4522705078125,0.0,994.0083618164062,0.0,994.0083618164062,65.92560577392578,394.4522705078125,65.92560577392578
111135343.png,5,0.2895035445690155,1075.413818359375,100.27804565429688,1325.9298095703125,100.27804565429688,1325.9298095703125,331.88092041015625,1075.413818359375,331.88092041015625
111135343.png,27,0.2711367607116699,1126.8460693359375,956.3095092773438,1553.528564453125,956.3095092773438,1553.528564453125,1105.58740234375,1126.8460693359375,1105.58740234375
111135343.png,31,0.2539733350276947,1075.413818359375,100.27804565429688,1325.9298095703125,100.27804565429688,1325.9298095703125,331.88092041015625,1075.413818359375,331.88092041015625
105648070.png,6,0.5798449516296387,832.260498046875,444.79180908203125,1102.9649658203125,444.79180908203125,1102.9649658203125,694.2376708984375,832.260498046875,694.2376708984375
105648070.png,1,0.42636579275131226,834.9212036132812,449.4417724609375,1102.457275390625,449.4417724609375,1102.457275390625,692.5903930664062,834.9212036132812,692.5903930664062
105648070.png,9,0.42541372776031494,832.260498046875,444.79180908203125,1102.9649658203125,444.79180908203125,1102.9649658203125,694.2376708984375,832.260498046875,694.2376708984375
