file_name,class_id,confidence,point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y
064442001.png,16,0.9874556,1139.070068359375,181.30667114257812,1427.9049072265625,181.30667114257812,1427.9049072265625,496.5285949707031,1139.070068359375,496.5285949707031
064442001.png,32,0.38102415,1139.089111328125,180.837158203125,1427.216064453125,180.837158203125,1427.216064453125,497.45172119140625,1139.089111328125,497.45172119140625
064442001.png,24,0.08455011,1164.32470703125,655.8548583984375,1434.172607421875,655.8548583984375,1434.172607421875,989.140625,1164.32470703125,989.140625
064442001.png,30,0.0770161,1139.4234619140625,180.92723083496094,1428.247314453125,180.92723083496094,1428.247314453125,496.1302795410156,1139.4234619140625,496.1302795410156
064442001.png,20,0.060557704,1139.4234619140625,180.92723083496094,1428.247314453125,180.92723083496094,1428.247314453125,496.1302795410156,1139.4234619140625,496.1302795410156
064442001.png,26,0.050964452,1139.1513671875,180.64720153808594,1427.373046875,180.64720153808594,1427.373046875,496.6495666503906,1139.1513671875,496.6495666503906
064507368.png,20,0.9611212,497.269775390625,125.82282257080078,753.580078125,125.82282257080078,753.580078125,422.51580810546875,497.269775390625,422.51580810546875
064507368.png,32,0.28292826,498.05877685546875,125.56725311279297,754.4375610351562,125.56725311279297,754.4375610351562,422.1279296875,498.05877685546875,422.1279296875
064507368.png,16,0.22861817,498.05877685546875,125.56725311279297,754.4375610351562,125.56725311279297,754.4375610351562,422.1279296875,498.05877685546875,422.1279296875
064507368.png,23,0.16430163,1050.7640380859375,0.0,1245.4697265625,0.0,1245.4697265625,191.28086853027344,1050.7640380859375,191.28086853027344
064507368.png,0,0.123554975,498.05877685546875,125.56725311279297,754.4375610351562,125.56725311279297,754.4375610351562,422.1279296875,498.05877685546875,422.1279296875
064507368.png,24,0.09633138,1151.745361328125,691.1854858398438,1427.4630126953125,691.1854858398438,1427.4630126953125,1004.4395751953125,1151.745361328125,1004.4395751953125
064507368.png,21,0.0868431,498.05877685546875,125.56725311279297,754.4375610351562,125.56725311279297,754.4375610351562,422.1279296875,498.05877685546875,422.1279296875
064507368.png,2,0.0855939,498.01507568359375,124.77452087402344,753.931396484375,124.77452087402344,753.931396484375,422.60516357421875,498.01507568359375,422.60516357421875
064507368.png,28,0.077024795,498.05877685546875,125.56725311279297,754.4375610351562,125.56725311279297,754.4375610351562,422.1279296875,498.05877685546875,422.1279296875
064507368.png,23,0.06806106,498.04693603515625,125.05364990234375,754.3323364257812,125.05364990234375,754.3323364257812,421.9318542480469,498.04693603515625,421.9318542480469
064507368.png,26,0.061349753,496.1338195800781,124.63068389892578,753.383544921875,124.63068389892578,753.383544921875,422.7032470703125,496.1338195800781,422.7032470703125
