epoch_index,train_serial,train_loss,train_elapsed_time,train_map,train_map_50,train_map_75,val_loss,val_elapsed_time,val_map,val_map_50,val_map_75
0,20231019_071701,0.1797526281804889,752.8204219341278,0.8414234,0.8429141,0.8428146,0.031331306796461816,108.57449221611023,0.9982209,0.99869996,0.99869996
1,20231019_071701,0.020057769093130316,729.2083654403687,0.9999404,1.0,1.0,0.019969964518197,106.02908992767334,0.99930644,0.9993406,0.9993406
2,20231019_071701,0.019848262361704262,727.8292708396912,0.99995816,1.0,1.0,0.017937137035741693,106.2409610748291,0.99929786,0.9993895,0.9993895
3,20231019_071701,0.015157570144699197,727.6111471652985,0.99999005,1.0,1.0,0.015537158659999334,105.65253186225891,0.9996231,0.9996726,0.9996726
4,20231019_071701,0.013071088581929749,724.2102572917938,0.99999446,1.0,1.0,0.01723373073729731,105.87107944488525,0.99923825,0.9992785,0.9992785
5,20231019_071701,0.01096929291279514,723.9743323326111,0.9999938,1.0,1.0,0.013609615834577688,105.75973534584045,0.99966484,0.9997031,0.9997031
6,20231019_071701,0.010034480164745285,723.6205971240997,0.99998915,1.0,1.0,0.013414354817498298,105.79032683372498,0.99963164,0.9996978,0.9996978
7,20231019_071701,0.009425426211544793,725.7249364852905,1.0,1.0,1.0,0.013434506051005825,106.67357015609741,0.9993297,0.9993651,0.9993651
8,20231019_071701,0.008989466003986733,726.1019990444183,1.0,1.0,1.0,0.01369854753156976,106.11691665649414,0.999346,0.9994121,0.9994121
9,20231019_071701,0.0085150532101338,726.8341619968414,1.0,1.0,1.0,0.012940695804972497,105.9953920841217,0.9996615,0.999709,0.999709
10,20231019_071701,0.007568906512078843,726.1390924453735,1.0,1.0,1.0,0.01276678012477027,106.22084927558899,0.99891526,0.99894184,0.99894184
11,20231019_071701,0.0071709705815370854,724.9049377441406,1.0,1.0,1.0,0.012290748057975656,106.36503958702087,0.99983627,0.99983627,0.99983627
12,20231019_071701,0.006987997613108714,724.6684942245483,1.0,1.0,1.0,0.011972215396189501,106.08040285110474,0.9993387,0.9993387,0.9993387
13,20231019_071701,0.006879868055082879,724.3050813674927,1.0,1.0,1.0,0.012772300664985936,105.88223338127136,0.9994121,0.9994121,0.9994121
14,20231019_071701,0.023762624898148867,729.7664999961853,0.9993344,0.99935603,0.99935603,0.016375795139798095,106.54484581947327,0.99930984,0.99930984,0.99930984
15,20231019_071701,0.009991989033866902,726.6132225990295,0.99999094,1.0,1.0,0.012809918129018374,105.88942623138428,0.99982136,0.99982136,0.99982136
16,20231019_071701,0.00847996603127341,724.2889587879181,1.0,1.0,1.0,0.012871215400832987,106.0755524635315,0.9993895,0.9993895,0.9993895
17,20231019_071701,0.007708092783537012,723.6814727783203,1.0,1.0,1.0,0.012026736823221048,105.49762988090515,0.9993651,0.9993651,0.9993651
18,20231019_071701,0.006973231393224818,723.1453142166138,1.0,1.0,1.0,0.012353986072989683,105.56534600257874,0.9997774,0.9997774,0.9997774
19,20231019_071701,0.00665688040087939,723.5807707309723,1.0,1.0,1.0,0.011678208656136006,105.23580265045166,0.9993651,0.9993651,0.9993651
20,20231019_071701,0.0057672687369037644,722.9254937171936,1.0,1.0,1.0,0.01187248443741174,106.22810006141663,0.9996726,0.9996726,0.9996726
21,20231019_071701,0.005449688686573818,723.9158446788788,1.0,1.0,1.0,0.012301459612827453,105.77737712860107,0.9997774,0.9997774,0.9997774
