file_name,class_id,confidence,point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y
110107039.png,1,0.5803263783454895,778.8894653320312,191.30831909179688,1023.6304931640625,191.30831909179688,1023.6304931640625,422.84521484375,778.8894653320312,422.84521484375
110107039.png,6,0.2969282865524292,1361.3275146484375,1014.8757934570312,1542.387451171875,1014.8757934570312,1542.387451171875,1078.6507568359375,1361.3275146484375,1078.6507568359375
110107039.png,8,0.2003512978553772,777.8720703125,191.539794921875,1021.7916870117188,191.539794921875,1021.7916870117188,422.23876953125,777.8720703125,422.23876953125
110107039.png,20,0.18319521844387054,1359.856689453125,1015.2244873046875,1540.52490234375,1015.2244873046875,1540.52490234375,1085.177978515625,1359.856689453125,1085.177978515625
125510237.png,5,0.7566210031509399,463.14776611328125,186.59478759765625,698.25244140625,186.59478759765625,698.25244140625,428.26165771484375,463.14776611328125,428.26165771484375
125510237.png,22,0.3021704852581024,848.0187377929688,1005.29833984375,954.670166015625,1005.29833984375,954.670166015625,1087.1832275390625,848.0187377929688,1087.1832275390625
125510237.png,13,0.259304404258728,461.86944580078125,189.71437072753906,696.5673828125,189.71437072753906,696.5673828125,421.39080810546875,461.86944580078125,421.39080810546875
125510237.png,6,0.24661551415920258,461.9794006347656,188.48580932617188,695.9385375976562,188.48580932617188,695.9385375976562,426.07049560546875,461.9794006347656,426.07049560546875
111135343.png,22,0.6675801873207092,592.0655517578125,19.15374755859375,785.9053955078125,19.15374755859375,785.9053955078125,289.9946594238281,592.0655517578125,289.9946594238281
111135343.png,7,0.4662989377975464,1076.816650390625,103.58403015136719,1326.644775390625,103.58403015136719,1326.644775390625,334.8478698730469,1076.816650390625,334.8478698730469
111135343.png,1,0.3088339567184448,1076.85302734375,105.55526733398438,1325.439453125,105.55526733398438,1325.439453125,332.41802978515625,1076.85302734375,332.41802978515625
111135343.png,31,0.2677646279335022,1076.816650390625,103.58403015136719,1326.644775390625,103.58403015136719,1326.644775390625,334.8478698730469,1076.816650390625,334.8478698730469
105648070.png,15,0.4772629141807556,837.3777465820312,449.0382080078125,1100.267333984375,449.0382080078125,1100.267333984375,698.376220703125,837.3777465820312,698.376220703125
105648070.png,6,0.41086244583129883,836.958251953125,451.06494140625,1101.5399169921875,451.06494140625,1101.5399169921875,697.2860107421875,836.958251953125,697.2860107421875
105648070.png,6,0.39467716217041016,1384.923583984375,1016.04736328125,1563.137451171875,1016.04736328125,1563.137451171875,1084.6810302734375,1384.923583984375,1084.6810302734375
105648070.png,7,0.2802489697933197,836.958251953125,451.06494140625,1101.5399169921875,451.06494140625,1101.5399169921875,697.2860107421875,836.958251953125,697.2860107421875
150244279.png,7,0.49804583191871643,1083.053955078125,6.128093719482422,1327.1011962890625,6.128093719482422,1327.1011962890625,230.23678588867188,1083.053955078125,230.23678588867188
150244279.png,7,0.26870477199554443,427.1836853027344,0.0,1000.248779296875,0.0,1000.248779296875,38.01024627685547,427.1836853027344,38.01024627685547
150244279.png,17,0.22382919490337372,437.4859619140625,0.0,1016.9998779296875,0.0,1016.9998779296875,53.01007080078125,437.4859619140625,53.01007080078125
150244279.png,6,0.22326599061489105,1083.053955078125,6.128093719482422,1327.1011962890625,6.128093719482422,1327.1011962890625,230.23678588867188,1083.053955078125,230.23678588867188
121246770.png,15,0.7418158650398254,724.5260620117188,137.9043426513672,976.755859375,137.9043426513672,976.755859375,384.27825927734375,724.5260620117188,384.27825927734375
121246770.png,7,0.38810640573501587,725.4808349609375,137.2451934814453,973.0457763671875,137.2451934814453,973.0457763671875,381.7074279785156,725.4808349609375,381.7074279785156
121246770.png,0,0.15762002766132355,723.3869018554688,135.03366088867188,977.5442504882812,135.03366088867188,977.5442504882812,382.3211975097656,723.3869018554688,382.3211975097656
121246770.png,5,0.13973931968212128,723.3869018554688,135.03366088867188,977.5442504882812,135.03366088867188,977.5442504882812,382.3211975097656,723.3869018554688,382.3211975097656
123318622.png,17,0.8283496499061584,957.3936767578125,540.919189453125,1357.927978515625,540.919189453125,1357.927978515625,1086.2010498046875,957.3936767578125,1086.2010498046875
123318622.png,15,0.7373780012130737,701.5081787109375,79.24177551269531,954.9620361328125,79.24177551269531,954.9620361328125,318.29779052734375,701.5081787109375,318.29779052734375
123318622.png,22,0.6463111639022827,1303.5657958984375,399.0625,1579.6051025390625,399.0625,1579.6051025390625,688.17578125,1303.5657958984375,688.17578125
123318622.png,27,0.6032885909080505,1064.2493896484375,0.35533905029296875,1311.3963623046875,0.35533905029296875,1311.3963623046875,178.3955841064453,1064.2493896484375,178.3955841064453
112515374.png,15,0.6374269723892212,454.8681335449219,377.6662902832031,718.9869995117188,377.6662902832031,718.9869995117188,628.5632934570312,454.8681335449219,628.5632934570312
112515374.png,0,0.4200100898742676,458.14520263671875,377.7962951660156,717.5230712890625,377.7962951660156,717.5230712890625,625.8898315429688,458.14520263671875,625.8898315429688
112515374.png,6,0.2908473312854767,1388.78955078125,1015.5626220703125,1564.48876953125,1015.5626220703125,1564.48876953125,1083.2003173828125,1388.78955078125,1083.2003173828125
112515374.png,9,0.2734776735305786,460.9351806640625,373.91064453125,717.2662353515625,373.91064453125,717.2662353515625,625.1661376953125,460.9351806640625,625.1661376953125
152528869.png,13,0.7070457935333252,802.416015625,222.60227966308594,1028.181396484375,222.60227966308594,1028.181396484375,471.6656799316406,802.416015625,471.6656799316406
152528869.png,17,0.35213878750801086,452.94671630859375,0.0,1038.9832763671875,0.0,1038.9832763671875,55.14760208129883,452.94671630859375,55.14760208129883
152528869.png,7,0.33360806107521057,448.02581787109375,0.0,1014.570556640625,0.0,1014.570556640625,41.239646911621094,448.02581787109375,41.239646911621094
152528869.png,7,0.19890065491199493,803.23974609375,223.529296875,1029.631103515625,223.529296875,1029.631103515625,471.019775390625,803.23974609375,471.019775390625
164431872.png,20,0.3851547837257385,423.55548095703125,517.220703125,684.894287109375,517.220703125,684.894287109375,782.6400146484375,423.55548095703125,782.6400146484375
164431872.png,15,0.3580563962459564,422.7880554199219,516.4105224609375,687.0684814453125,516.4105224609375,687.0684814453125,782.1498413085938,422.7880554199219,782.1498413085938
164431872.png,7,0.3503982722759247,420.3609619140625,514.7472534179688,691.5267944335938,514.7472534179688,691.5267944335938,785.41552734375,420.3609619140625,785.41552734375
164431872.png,7,0.31402263045310974,429.64105224609375,0.0,999.2552490234375,0.0,999.2552490234375,41.42705535888672,429.64105224609375,41.42705535888672
105913104.png,7,0.8446954488754272,1104.8023681640625,122.21754455566406,1354.59912109375,122.21754455566406,1354.59912109375,350.87725830078125,1104.8023681640625,350.87725830078125
105913104.png,6,0.322302907705307,1107.198974609375,123.08509826660156,1354.380859375,123.08509826660156,1354.380859375,350.63043212890625,1107.198974609375,350.63043212890625
105913104.png,15,0.3004310429096222,1101.6566162109375,124.70425415039062,1355.9312744140625,124.70425415039062,1355.9312744140625,346.7478942871094,1101.6566162109375,346.7478942871094
105913104.png,12,0.26672619581222534,1104.6395263671875,123.73291015625,1352.989501953125,123.73291015625,1352.989501953125,351.4511413574219,1104.6395263671875,351.4511413574219
144850101.png,17,0.6009982824325562,712.28564453125,102.22899627685547,961.6642456054688,102.22899627685547,961.6642456054688,348.8481750488281,712.28564453125,348.8481750488281
144850101.png,7,0.3413245677947998,715.544189453125,101.74494934082031,961.2672729492188,101.74494934082031,961.2672729492188,346.5219421386719,715.544189453125,346.5219421386719
