file_name,class_id,confidence,point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y
064442001.png,20,0.82753754,1137.3616943359375,180.61276245117188,1429.3985595703125,180.61276245117188,1429.3985595703125,495.5665588378906,1137.3616943359375,495.5665588378906
064442001.png,16,0.7477531,1138.0274658203125,182.10189819335938,1430.620849609375,182.10189819335938,1430.620849609375,493.9228820800781,1138.0274658203125,493.9228820800781
064442001.png,26,0.35352966,1137.707763671875,181.13009643554688,1429.699462890625,181.13009643554688,1429.699462890625,495.4530944824219,1137.707763671875,495.4530944824219
064442001.png,29,0.18312912,1137.707763671875,181.13009643554688,1429.699462890625,181.13009643554688,1429.699462890625,495.4530944824219,1137.707763671875,495.4530944824219
064442001.png,17,0.16818461,1137.194091796875,180.73440551757812,1429.6197509765625,180.73440551757812,1429.6197509765625,494.8011169433594,1137.194091796875,494.8011169433594
064442001.png,25,0.07567451,1138.0274658203125,182.10189819335938,1430.620849609375,182.10189819335938,1430.620849609375,493.9228820800781,1138.0274658203125,493.9228820800781
064442001.png,32,0.05198211,1137.214111328125,180.6588592529297,1429.47412109375,180.6588592529297,1429.47412109375,494.6661376953125,1137.214111328125,494.6661376953125
064442001.png,2,0.050910536,1138.0274658203125,182.10189819335938,1430.620849609375,182.10189819335938,1430.620849609375,493.9228820800781,1138.0274658203125,493.9228820800781
064507368.png,20,0.99963665,493.989990234375,123.42936706542969,755.5323486328125,123.42936706542969,755.5323486328125,420.1310729980469,493.989990234375,420.1310729980469
064507368.png,2,0.77289057,1056.7379150390625,1.7657673358917236,1253.711181640625,1.7657673358917236,1253.711181640625,199.2673797607422,1056.7379150390625,199.2673797607422
064507368.png,2,0.4466835,1081.70458984375,35.85272216796875,1367.73388671875,35.85272216796875,1367.73388671875,273.2220764160156,1081.70458984375,273.2220764160156
065131036.png,27,0.9981073,766.7374267578125,269.3542785644531,1172.7703857421875,269.3542785644531,1172.7703857421875,831.0248413085938,766.7374267578125,831.0248413085938
065131036.png,29,0.8382965,1109.01953125,55.447959899902344,1359.45458984375,55.447959899902344,1359.45458984375,319.07476806640625,1109.01953125,319.07476806640625
065131036.png,19,0.60065955,766.6767578125,259.4286804199219,1155.18505859375,259.4286804199219,1155.18505859375,582.8651733398438,766.6767578125,582.8651733398438
065131036.png,12,0.32567483,1109.8275146484375,55.0867805480957,1359.529541015625,55.0867805480957,1359.529541015625,319.47216796875,1109.8275146484375,319.47216796875
065131036.png,3,0.15855302,1109.23681640625,55.47122573852539,1360.0897216796875,55.47122573852539,1360.0897216796875,319.0986633300781,1109.23681640625,319.0986633300781
065131036.png,24,0.09162946,760.9483032226562,270.1301574707031,1171.2325439453125,270.1301574707031,1171.2325439453125,801.4545288085938,760.9483032226562,801.4545288085938
065131036.png,4,0.07071462,1109.601806640625,55.52949142456055,1359.4434814453125,55.52949142456055,1359.4434814453125,320.1801452636719,1109.601806640625,320.1801452636719
065147868.png,20,0.6756113,727.7853393554688,185.83692932128906,1009.4439697265625,185.83692932128906,1009.4439697265625,501.7994689941406,727.7853393554688,501.7994689941406
065147868.png,29,0.5989346,727.1160278320312,186.05809020996094,1009.823486328125,186.05809020996094,1009.823486328125,502.7413024902344,727.1160278320312,502.7413024902344
065147868.png,26,0.43428853,727.7853393554688,185.83692932128906,1009.4439697265625,185.83692932128906,1009.4439697265625,501.7994689941406,727.7853393554688,501.7994689941406
065147868.png,17,0.14616887,727.9931030273438,186.10501098632812,1009.2462158203125,186.10501098632812,1009.2462158203125,502.5057373046875,727.9931030273438,502.5057373046875
065147868.png,25,0.13135788,727.3077392578125,187.24801635742188,1009.4949951171875,187.24801635742188,1009.4949951171875,500.6982116699219,727.3077392578125,500.6982116699219
065147868.png,28,0.061032332,727.9931030273438,186.10501098632812,1009.2462158203125,186.10501098632812,1009.2462158203125,502.5057373046875,727.9931030273438,502.5057373046875
